two_theta,y_obs,y_calc,y_bkg,y_diff
10.09,13950,13417.5,13388.1,532.49
10.1,12725,13424.1,13396.4,-699.064
10.11,13575,13430.6,13404.7,144.417
10.12,13250,13437.1,13412.9,-187.083
10.13,13625,13443.6,13421.2,181.418
10.14,13300,13450.1,13429.4,-150.095
10.15,13275,13456.6,13437.6,-181.636
10.16,14150,13463.2,13445.8,686.782
10.17,13075,13469.9,13454,-394.851
10.18,13200,13476.5,13462.2,-276.544
10.19,13625,13483.3,13470.4,141.697
10.2,13650,13490.1,13478.5,159.866
10.21,13225,13497,13486.6,-272.04
10.22,13050,13504,13494.8,-454.023
10.23,12900,13511.1,13502.9,-611.084
10.24,14475,13518.2,13511,956.779
10.25,13625,13525.4,13519.1,99.5664
10.26,13050,13532.7,13527.2,-482.718
10.27,13825,13540.1,13535.2,284.929
10.28,13525,13547.5,13543.3,-22.4875
10.29,14050,13555,13551.3,495.036
10.3,13525,13562.5,13559.4,-37.4944
10.31,13400,13570.1,13567.4,-170.074
10.32,12575,13577.7,13575.4,-1002.7
10.33,12950,13585.4,13583.4,-635.361
10.34,12875,13593.1,13591.4,-718.057
10.35,13700,13600.8,13599.4,99.2175
10.36,13300,13608.5,13607.3,-308.532
10.37,13500,13616.3,13615.3,-116.302
10.38,13400,13624.1,13623.2,-224.088
10.39,13675,13631.9,13631.1,43.1132
10.4,14150,13639.7,13639.1,510.305
10.41,13100,13647.5,13647,-547.509
10.42,13000,13655.3,13654.8,-655.327
10.43,13550,13663.1,13662.7,-113.147
10.44,12550,13671,13670.6,-1120.97
10.45,12950,13678.8,13678.5,-728.783
10.46,14400,13686.6,13686.3,713.404
10.47,13075,13694.4,13694.1,-619.405
10.48,13100,13702.2,13701.9,-602.208
10.49,14075,13710,13709.8,364.995
10.5,13725,13717.8,13717.5,7.20486
10.51,13075,13725.6,13725.3,-650.578
10.52,14150,13733.4,13733.1,416.647
10.53,14050,13741.1,13740.9,308.879
10.54,13500,13748.9,13748.6,-248.881
10.55,14075,13756.6,13756.4,318.365
10.56,14275,13764.4,13764.1,510.618
10.57,14000,13772.1,13771.8,227.877
10.58,14150,13779.9,13779.5,370.141
10.59,13725,13787.6,13787.2,-62.5906
10.6,13500,13795.3,13794.9,-295.319
10.61,13950,13803,13802.5,146.953
10.62,14800,13810.8,13810.2,989.226
10.63,13925,13818.5,13817.8,106.497
10.64,13400,13826.2,13825.5,-426.236
10.65,14525,13834,13833.1,691.025
10.66,14125,13841.7,13840.7,283.276
10.67,13925,13849.5,13848.3,75.5164
10.68,14850,13857.3,13855.9,992.742
10.69,14050,13865.1,13863.5,184.948
