two_theta,y_obs,y_calc,y_bkg,y_diff
8.57,11300,12011.3,12011.3,-711.265
8.58,12400,12021.5,12021.5,378.478
8.59,12175,12031.8,12031.8,143.235
8.6,11425,12042,12042,-616.994
8.61,11875,12052.2,12052.2,-177.209
8.62,11600,12062.4,12062.4,-462.409
8.63,11750,12072.6,12072.6,-322.596
8.64,12750,12082.8,12082.8,667.232
8.65,12625,12092.9,12092.9,532.074
8.66,12150,12103.1,12103.1,46.93
8.67,12700,12113.2,12113.2,586.8
8.68,12175,12123.3,12123.3,51.6843
8.69,12125,12133.4,12133.4,-8.4174
8.7,12200,12143.5,12143.5,56.4949
8.71,12000,12153.6,12153.6,-153.579
8.72,12025,12163.6,12163.6,-138.638
8.73,12275,12173.7,12173.7,101.316
8.74,12375,12183.7,12183.7,191.285
8.75,11825,12193.7,12193.7,-368.733
8.76,13050,12203.7,12203.7,846.263
8.77,13275,12213.7,12213.7,1061.27
8.78,12200,12223.7,12223.7,-23.7017
8.79,12675,12233.7,12233.7,441.337
8.8,12100,12243.6,12243.6,-143.611
8.81,13100,12253.5,12253.5,846.455
8.82,12650,12263.5,12263.5,386.535
8.83,12425,12273.4,12273.4,151.629
8.84,11600,12283.3,12283.3,-683.263
8.85,12900,12293.1,12293.1,606.859
8.86,12250,12303,12303,-53.0057
8.87,12575,12312.9,12312.9,262.144
8.88,12525,12322.7,12322.7,202.307
8.89,13325,12332.5,12332.5,992.484
8.9,12150,12342.3,12342.3,-192.325
8.91,12575,12352.1,12352.1,222.88
8.92,12825,12361.9,12361.9,463.098
8.93,12550,12371.7,12371.7,178.331
8.94,13050,12381.4,12381.4,668.577
8.95,12700,12391.2,12391.2,308.837
8.96,12725,12400.9,12400.9,324.11
8.97,13825,12410.6,12410.6,1414.4
8.98,12675,12420.3,12420.3,254.698
8.99,11700,12430,12430,-729.987
9,12300,12439.7,12439.7,-139.659
9.01,12150,12449.3,12449.3,-299.317
9.02,12325,12459,12459,-133.961
9.03,12525,12468.6,12468.6,56.4085
9.04,12300,12478.2,12478.2,-178.208
9.05,13000,12487.8,12487.8,512.188
9.06,12850,12497.4,12497.4,352.598
9.07,12625,12507,12507,118.022
9.08,13975,12516.5,12516.5,1458.46
9.09,13325,12526.1,12526.1,798.911
9.1,12775,12535.6,12535.6,239.375
9.11,12400,12545.1,12545.1,-145.147
9.12,12000,12554.7,12554.7,-554.655
9.13,12450,12564.1,12564.1,-114.15
9.14,12300,12573.6,12573.6,-273.631
9.15,12275,12583.1,12583.1,-308.099
9.16,13075,12592.6,12592.6,482.447
9.17,11525,12602,12602,-1076.99
9.18,12175,12611.4,12611.4,-436.421
9.19,12325,12620.8,12620.8,-295.835
9.2,12450,12630.2,12630.2,-180.235
9.21,12975,12639.6,12639.6,335.378
9.22,13175,12649,12649,526.004
9.23,13000,12658.4,12658.4,341.644
9.24,12750,12667.7,12667.7,82.2972
9.25,12800,12677,12677,122.964
9.26,14125,12686.4,12686.4,1438.64
9.27,13050,12695.7,12695.7,354.337
9.28,13650,12705,12705,945.044
9.29,12450,12714.2,12714.2,-264.236
9.3,12975,12723.5,12723.5,251.497
9.31,12425,12732.8,12732.8,-307.756
9.32,12950,12742,12742,208.004
9.33,13225,12751.2,12751.2,473.777
9.34,11950,12760.4,12760.4,-810.436
9.35,12700,12769.6,12769.6,-69.6367
9.36,12850,12778.8,12778.8,71.1763
9.37,11875,12788,12788,-912.997
9.38,12175,12797.2,12797.2,-622.158
9.39,13500,12806.3,12806.3,693.695
9.4,12650,12815.4,12815.4,-165.439
9.41,12375,12824.6,12824.6,-449.56
9.42,12175,12833.7,12833.7,-658.668
9.43,12350,12842.8,12842.8,-492.762
9.44,12400,12851.8,12851.8,-451.844
9.45,13075,12860.9,12860.9,214.088
9.46,13450,12870,12870,580.033
9.47,13475,12879,12879,595.991
9.48,13725,12888,12888,836.962
9.49,12650,12897.1,12897.1,-247.054
9.5,12450,12906.1,12906.1,-456.057
9.51,13050,12915,12915,134.954
9.52,12375,12924,12924,-549.023
9.53,12525,12933,12933,-407.987
9.54,13475,12941.9,12941.9,533.063
9.55,12900,12950.9,12950.9,-50.8747
9.56,12900,12959.8,12959.8,-59.7992
9.57,11775,12968.7,12968.7,-1193.71
9.58,13225,12977.6,12977.6,247.391
9.59,12675,12986.5,12986.5,-311.495
9.6,13375,12995.4,12995.4,379.633
9.61,12625,13004.2,13004.2,-379.227
9.62,13250,13013.1,13013.1,236.926
9.63,13650,13021.9,13021.9,628.093
9.64,13050,13030.7,13030.7,19.2718
9.65,13725,13039.5,13039.5,685.464
9.66,11875,13048.3,13048.3,-1173.33
9.67,12725,13057.1,13057.1,-332.113
9.68,13550,13065.9,13065.9,484.117
9.69,10700,13074.6,13074.6,-2374.64
9.7,13550,13083.4,13083.4,466.617
9.71,13500,13092.1,13092.1,407.886
9.72,13250,13100.8,13100.8,149.168
9.73,12950,13109.5,13109.5,-159.537
9.74,12675,13118.2,13118.2,-443.229
9.75,13475,13126.9,13126.9,348.091
9.76,13525,13135.6,13135.6,389.425
9.77,14600,13144.2,13144.2,1455.77
9.78,13475,13152.9,13152.9,322.129
9.79,12825,13161.5,13161.5,-336.499
9.8,13375,13170.1,13170.1,204.885
9.81,14700,13178.7,13178.7,1521.28
9.82,13725,13187.3,13187.3,537.691
9.83,12825,13195.9,13195.9,-370.886
9.84,13675,13204.5,13204.5,470.549
9.85,13575,13213,13213,361.996
9.86,14100,13221.5,13221.5,878.456
9.87,12700,13230.1,13230.1,-530.071
9.88,12575,13238.6,13238.6,-663.585
9.89,12425,13247.1,13247.1,-822.087
9.9,13375,13255.6,13255.6,119.424
9.91,13200,13264.1,13264.1,-64.0528
9.92,13100,13272.5,13272.5,-172.517
9.93,13200,13281,13281,-80.9684
9.94,12975,13289.4,13289.4,-314.407
9.95,13375,13297.8,13297.8,77.1663
9.96,13650,13306.2,13306.2,343.753
9.97,14275,13314.6,13314.6,960.351
9.98,13575,13323,13323,251.962
9.99,13425,13331.4,13331.4,93.5861
10,14075,13339.8,13339.8,735.222
10.01,13250,13348.1,13348.1,-98.129
10.02,13825,13356.5,13356.5,468.532
10.03,12775,13364.8,13364.8,-589.794
10.04,13525,13373.1,13373.1,151.892
10.05,14175,13381.4,13381.4,793.59
10.06,14000,13389.7,13389.7,610.301
10.07,13775,13398,13398,377.025
10.08,13725,13406.2,13406.2,318.76
10.09,13950,13414.5,13414.5,535.508
10.1,12725,13422.7,13422.7,-697.731
10.11,13575,13431,13431,144.042
10.12,13250,13439.2,13439.2,-189.173
10.13,13625,13447.4,13447.4,177.624
10.14,13300,13455.6,13455.6,-155.566
10.15,13275,13463.7,13463.7,-188.744
10.16,14150,13471.9,13471.9,678.091
10.17,13075,13480.1,13480.1,-405.062
10.18,13200,13488.2,13488.2,-288.203
10.19,13625,13496.3,13496.3,128.668
10.2,13650,13504.4,13504.4,145.551
10.21,13225,13512.6,13512.6,-287.553
10.22,13050,13520.6,13520.6,-470.645
10.23,12900,13528.7,13528.7,-628.724
10.24,14475,13536.8,13536.8,938.208
10.25,13625,13544.8,13544.8,80.1528
10.26,13050,13552.9,13552.9,-502.89
10.27,13825,13560.9,13560.9,264.079
10.28,13525,13568.9,13568.9,-43.94
10.29,14050,13576.9,13576.9,473.053
10.3,13525,13584.9,13584.9,-59.9411
10.31,13400,13592.9,13592.9,-192.923
10.32,12575,13600.9,13600.9,-1025.89
10.33,12950,13608.9,13608.9,-658.852
10.34,12875,13616.8,13616.8,-741.798
10.35,13700,13624.7,13624.7,75.2683
10.36,13300,13632.7,13632.7,-332.654
10.37,13500,13640.6,13640.6,-140.563
10.38,13400,13648.5,13648.5,-248.461
10.39,13675,13656.3,13656.3,18.6533
10.4,14150,13664.2,13664.2,485.78
10.41,13100,13672.1,13672.1,-572.082
10.42,13000,13679.9,13679.9,-679.932
10.43,13550,13687.8,13687.8,-137.769
10.44,12550,13695.6,13695.6,-1145.59
10.45,12950,13703.4,13703.4,-753.409
10.46,14400,13711.2,13711.2,688.79
10.47,13075,13719,13719,-644
